[2023-06-09 07:56:11,678] ================================================================ (start)
[2023-06-09 07:56:12,639] * Configuring JetBrains YouTrack 2023.1 
[2023-06-09 07:56:12,650] * Made default base-url 'http://localhost:8080/' from hostname 'localhost' and listen port '8080' 
[2023-06-09 07:56:12,672] * JetBrains YouTrack 2023.1 runtime environment is successfully configured 
[2023-06-09 07:56:12,776] * Loading logging configuration from /opt/youtrack/lib/ext/log4j.xml 
[2023-06-09 07:56:12,778] * Redirecting JetBrains YouTrack 2023.1 logging to /opt/youtrack/logs/internal/services/bundleProcess 
[2023-06-09 07:56:13,074] * Configuring Service-Container[bundleProcess] 
[2023-06-09 07:56:13,085] * Configuring Bundle Backend Service 
[2023-06-09 07:56:13,096] * Configuring Configuration Wizard 
[2023-06-09 07:56:13,139] * Starting Service-Container[bundleProcess] 
[2023-06-09 07:56:13,312] * Starting Bundle Backend Service 
[2023-06-09 07:56:15,088] * Starting Configuration Wizard 
[2023-06-09 07:56:15,089] * JetBrains YouTrack 2023.1 Configuration Wizard will listen inside container on {0.0.0.0:8080}/ after start and can be accessed by URL [http://<put-your-docker-HOST-name-here>:<put-host-port-mapped-to-container-port-8080-here>//?wizard_token=ZCy2284FNCcnTAczt8mq] 
[2023-06-09 07:58:23,557] ================================================================ (start)
[2023-06-09 07:58:24,442] * Configuring JetBrains YouTrack 2023.1 
[2023-06-09 07:58:24,444] * JetBrains YouTrack 2023.1 runtime environment is successfully configured 
[2023-06-09 07:58:24,527] * Loading logging configuration from /opt/youtrack/lib/ext/log4j.xml 
[2023-06-09 07:58:24,529] * Redirecting JetBrains YouTrack 2023.1 logging to /opt/youtrack/logs/internal/services/bundleProcess 
[2023-06-09 07:58:24,804] * Configuring Service-Container[bundleProcess] 
[2023-06-09 07:58:24,814] * Configuring Bundle Backend Service 
[2023-06-09 07:58:24,815] * Configuring Configuration Wizard 
[2023-06-09 07:58:24,846] * Starting Service-Container[bundleProcess] 
[2023-06-09 07:58:25,009] * Starting Bundle Backend Service 
[2023-06-09 07:58:26,328] * Starting Configuration Wizard 
[2023-06-09 07:58:26,329] * JetBrains YouTrack 2023.1 Configuration Wizard will listen inside container on {0.0.0.0:8080}/ after start and can be accessed by URL [http://<put-your-docker-HOST-name-here>:<put-host-port-mapped-to-container-port-8080-here>//?wizard_token=PHj01g1iZ7a5Uv30wvhE] 
[2023-06-09 12:53:40,461] ================================================================ (start)
[2023-06-09 12:53:41,508] * Configuring JetBrains YouTrack 2023.1 
[2023-06-09 12:53:41,509] * JetBrains YouTrack 2023.1 runtime environment is successfully configured 
[2023-06-09 12:53:41,581] * Loading logging configuration from /opt/youtrack/lib/ext/log4j.xml 
[2023-06-09 12:53:41,582] * Redirecting JetBrains YouTrack 2023.1 logging to /opt/youtrack/logs/internal/services/bundleProcess 
[2023-06-09 12:53:42,019] * Configuring Service-Container[bundleProcess] 
[2023-06-09 12:53:42,030] * Configuring Bundle Backend Service 
[2023-06-09 12:53:42,052] * Configuring Starting Page Service 
[2023-06-09 12:53:42,063] * Configuring YouTrack Configurator 
[2023-06-09 12:53:42,075] * Configuring Hub 
[2023-06-09 12:53:42,268] * Configuring Bundle Hub Configurator 
[2023-06-09 12:53:42,269] * Configuring YouTrack 
[2023-06-09 12:53:42,442] * Starting Service-Container[bundleProcess] 
[2023-06-09 12:53:42,595] * Starting Bundle Backend Service 
[2023-06-09 12:53:43,927] * Starting Starting Page Service 
[2023-06-09 12:53:43,927] * JetBrains YouTrack 2023.1 will listen inside container on {0.0.0.0:8080}/bundle/starting after start and can be accessed by URL [http://<put-your-docker-HOST-name-here>:<put-host-port-mapped-to-container-port-8080-here>/bundle/starting] 
[2023-06-09 12:53:44,487] * Starting YouTrack Configurator 
[2023-06-09 12:53:45,292] * Starting Hub 
[2023-06-09 12:53:57,286] * Starting Bundle Hub Configurator 
[2023-06-09 12:53:59,566] * Starting YouTrack 
[2023-06-09 12:54:01,540] 12:54:01,525 INFO  [@init servlet   ] [Reflections                   ] [init@] Reflections took 823 ms to scan 38 urls, producing 1859 keys and 68101 values
[2023-06-09 12:54:25,711]  12:54:25,708 INFO  [@init servlet   ] [ApplicationStateHolderImpl    ] [@] Application state changed from REFACTORINGS_FINISHED to UNIQUE_INDEXES_INITIALIZED
[2023-06-09 12:54:25,732]  12:54:25,721 INFO  [@init servlet   ] [ApplicationStateHolderImpl    ] [@] Application state changed from UNIQUE_INDEXES_INITIALIZED to BACKUP_AND_TEXT_INDEX_INITIALIZED
[2023-06-09 12:54:26,005]  12:54:26,004 INFO  [@init servlet   ] [PrefixTrees                   ] [@] Finish creating keyword index in [68 ms]
[2023-06-09 12:54:26,016]  12:54:26,006 INFO  [@init servlet   ] [ApplicationStateHolderImpl    ] [@] Application state changed from BACKUP_AND_TEXT_INDEX_INITIALIZED to PREFIX_TREES_INITIALIZED
[2023-06-09 12:54:26,037]  12:54:26,029 INFO  [@init servlet   ] [security                      ] [@] issue link prototype Relates[0]:relates to<-> created
[2023-06-09 12:54:26,038]  12:54:26,030 INFO  [@init servlet   ] [security                      ] [@] issue link prototype Depend[1]:is required for->depends on created
[2023-06-09 12:54:26,038]  12:54:26,035 INFO  [@init servlet   ] [security                      ] [@] issue link prototype Duplicate[2]:is duplicated by<>->duplicates created
[2023-06-09 12:54:26,038]  12:54:26,037 INFO  [@init servlet   ] [security                      ] [@] issue link prototype Subtask[3]:parent for<>->subtask of created
[2023-06-09 12:54:26,039]  12:54:26,038 INFO  [@init servlet   ] [ApplicationStateHolderImpl    ] [@] Application state changed from PREFIX_TREES_INITIALIZED to HUB_INTEGRATION_STARTING
[2023-06-09 12:54:29,350]  12:54:29,340 WARN  [@init servlet   ] [LoggingRequestsFilter         ] [@] POST http://127.0.0.1:8080/hub/api/rest/usergroups 409 Conflict
[2023-06-09 12:54:29,452]  12:54:29,442 WARN  [@init servlet   ] [LoggingRequestsFilter         ] [@] POST http://127.0.0.1:8080/hub/api/rest/users 409 Conflict
[2023-06-09 12:54:29,523]  12:54:29,514 WARN  [@init servlet   ] [LoggingRequestsFilter         ] [@] POST http://127.0.0.1:8080/hub/api/rest/users 409 Conflict
[2023-06-09 12:54:29,989]  12:54:29,985 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Starting Hub context aware refactorings...
[2023-06-09 12:54:29,990]  12:54:29,986 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.ring.refactoring.RefactoringConvertDashboardWidgetsToMarkdown
[2023-06-09 12:54:29,990]  12:54:29,987 INFO  [@init servlet   ] [UserJobRecursiveRefactoring   ] [@] RefactoringConvertDashboardWidgetsToMarkdown_0-10000 user job is scheduled to start at around 2023-06-09T12:55:29.987Z
[2023-06-09 12:54:29,991]  12:54:29,987 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.ring.refactoring.RefactoringConvertProjectPageWidgetsToMarkdown
[2023-06-09 12:54:29,991]  12:54:29,987 INFO  [@init servlet   ] [UserJobRecursiveRefactoring   ] [@] RefactoringConvertProjectPageWidgetsToMarkdown_0-10000 user job is scheduled to start at around 2023-06-09T12:55:29.987Z
[2023-06-09 12:54:29,992]  12:54:29,988 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.ring.refactoring.RefactoringSyncRegisteredUsers
[2023-06-09 12:54:30,023]  12:54:30,018 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.ring.refactoring.RefactoringMakeProjectTeamExplicit
[2023-06-09 12:54:30,024]  12:54:30,020 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.ring.refactoring.RefactoringSyncBanBadge
[2023-06-09 12:54:30,055]  12:54:30,050 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.ring.refactoring.RefactoringRemapProjects
[2023-06-09 12:54:30,065]  12:54:30,058 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.ring.refactoring.RefactoringSyncEmailIsVerified
[2023-06-09 12:54:30,066]  12:54:30,058 INFO  [@init servlet   ] [UserJobRecursiveRefactoring   ] [@] RefactoringSyncEmailIsVerified_0-10000 user job is scheduled to start at around 2023-06-09T12:59:30.058Z
[2023-06-09 12:54:30,066]  12:54:30,059 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.search.refactoring.RefactoringComputeTotalIssueAttachmentSize
[2023-06-09 12:54:30,067]  12:54:30,061 INFO  [@init servlet   ] [XdRefactoring                 ] [@] jetbrains.youtrack.search.refactoring.RefactoringComputeTotalIssueAttachmentSize: 0 attachments processed
[2023-06-09 12:54:30,067]  12:54:30,061 INFO  [@init servlet   ] [RefactoringUtil               ] [@] 0 issues processed
[2023-06-09 12:54:30,067]  12:54:30,063 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.search.refactoring.RefactoringAddExtraSpaces
[2023-06-09 12:54:30,078]  12:54:30,075 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.search.refactoring.RefactoringFixFieldsWithParenthesis
[2023-06-09 12:54:30,078]  12:54:30,077 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.search.refactoring.RefactoringRenameLinksInChezh
[2023-06-09 12:54:30,089]  12:54:30,080 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.search.refactoring.RefactoringRenameSubtaskOfInRussian
[2023-06-09 12:54:30,090]  12:54:30,082 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.search.refactoring.RefactoringAddExtraSpacesToRanges
[2023-06-09 12:54:30,091]  12:54:30,086 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Apply refactoring: jetbrains.youtrack.zendesk.refactoring.RefactoringNotifyAboutOldZendesk
[2023-06-09 12:54:30,091]  12:54:30,087 INFO  [@init servlet   ] [XdRefactoring                 ] [@] Completed Hub context aware refactorings in 0 min 0 sec
[2023-06-09 12:54:30,091]  12:54:30,087 INFO  [@init servlet   ] [ApplicationStateHolderImpl    ] [@] Application state changed from HUB_INTEGRATION_STARTING to HUB_INTEGRATION_STARTED
[2023-06-09 12:54:30,122]  12:54:30,117 INFO  [@init servlet   ] [stemPropertyLocaleConfigurator] [@] Applying locale from system property: en-US
[2023-06-09 12:54:30,194]  12:54:30,183 INFO  [@init servlet   ] [ApplicationStateHolderImpl    ] [@] Application state changed from HUB_INTEGRATION_STARTED to APP_LIFECYCLE_FIRST_START
[2023-06-09 12:54:30,194]  12:54:30,184 INFO  [@init servlet   ] [ApplicationStateHolderImpl    ] [@] Application state changed from APP_LIFECYCLE_FIRST_START to APP_LIFECYCLE_START
[2023-06-09 12:54:30,195]  12:54:30,194 INFO  [@init servlet   ] [security                      ] [@] Backup path changed to: /opt/youtrack/backups
[2023-06-09 12:54:31,097]  12:54:31,096 INFO  [@init servlet   ] [stemPropertyLocaleConfigurator] [@] Applying locale from system property: en-US
[2023-06-09 12:54:31,159]  12:54:31,157 INFO  [@init servlet   ] [ApplicationStateHolderImpl    ] [@] Application state changed from APP_LIFECYCLE_START to RUNNING
[2023-06-09 12:54:31,180]  12:54:31,171 INFO  [@init servlet   ] [security                      ] [admin@] User group Demo project Team created
[2023-06-09 12:54:31,323]  12:54:31,314 WARN  [@init servlet   ] [XdSprint                      ] [admin@] Aligning start time, Demo project Board:First sprint start time: 1686315271306 is not exact date start in UTC
[2023-06-09 12:54:31,323]  12:54:31,314 INFO  [@init servlet   ] [XdSprint                      ] [admin@] Aligning finish time, Demo project Board:First sprint finish time: 1686920071306 is not exact date finish in UTC
[2023-06-09 12:54:32,134]  12:54:32,123 INFO  [@init servlet   ] [security                      ] [admin@] bundle Priorities set to field Priority[__CUSTOM_FIELD__Priority_0] in project Demo project with default value(s) [Normal]
[2023-06-09 12:54:32,135]  12:54:32,128 INFO  [@init servlet   ] [security                      ] [admin@] public field Priority[__CUSTOM_FIELD__Priority_0] added to project Demo project with null value text: No Priority
[2023-06-09 12:54:32,145]  12:54:32,140 INFO  [@init servlet   ] [security                      ] [admin@] bundle Types set to field Type[__CUSTOM_FIELD__Type_1] in project Demo project with default value(s) [Bug]
[2023-06-09 12:54:32,146]  12:54:32,141 INFO  [@init servlet   ] [security                      ] [admin@] public field Type[__CUSTOM_FIELD__Type_1] added to project Demo project with null value text: No Type
[2023-06-09 12:54:32,146]  12:54:32,144 INFO  [@init servlet   ] [security                      ] [admin@] bundle States set to field State[__CUSTOM_FIELD__State_2] in project Demo project with default value(s) [Submitted]
[2023-06-09 12:54:32,147]  12:54:32,146 INFO  [@init servlet   ] [security                      ] [admin@] public field State[__CUSTOM_FIELD__State_2] added to project Demo project with null value text: No State
[2023-06-09 12:54:32,157]  12:54:32,148 INFO  [@init servlet   ] [security                      ] [admin@] bundle Demo project: Assignee set to field Assignee[__CUSTOM_FIELD__Assignee_3] in project Demo project with default value(s) []
[2023-06-09 12:54:32,158]  12:54:32,150 INFO  [@ionJobProcessor] [RefactoringUtil               ] [custom_fields_user_759778351@] 19 issues processed
[2023-06-09 12:54:32,158]  12:54:32,150 INFO  [@init servlet   ] [security                      ] [admin@] public field Assignee[__CUSTOM_FIELD__Assignee_3] added to project Demo project with null value text: Unassigned
[2023-06-09 12:54:32,159]  12:54:32,152 INFO  [@ionJobProcessor] [RefactoringUtil               ] [custom_fields_user_759778351@] 19 issues processed
[2023-06-09 12:54:32,160]  12:54:32,154 INFO  [@ionJobProcessor] [RefactoringUtil               ] [custom_fields_user_759778351@] 19 issues processed
[2023-06-09 12:54:32,161]  12:54:32,154 INFO  [@init servlet   ] [security                      ] [admin@] User bundle with name: Demo project: Assignee created with individual users  and groups 
[2023-06-09 12:54:32,161]  12:54:32,156 INFO  [@init servlet   ] [security                      ] [admin@] bundle Demo project: Subsystem set to field Subsystem[__CUSTOM_FIELD__Subsystem_4] in project Demo project with default value(s) []
[2023-06-09 12:54:32,162]  12:54:32,157 INFO  [@init servlet   ] [security                      ] [admin@] public field Subsystem[__CUSTOM_FIELD__Subsystem_4] added to project Demo project with null value text: No Subsystem
[2023-06-09 12:54:32,173]  12:54:32,164 INFO  [@init servlet   ] [security                      ] [admin@] Bundle with name: Demo project: Subsystem created with fields [Issue tracking,Project management,Migration]
[2023-06-09 12:54:32,173]  12:54:32,165 INFO  [@init servlet   ] [security                      ] [admin@] bundle Demo project: Versions set to field Fix versions[__CUSTOM_FIELD__Fix versions_5] in project Demo project with default value(s) []
[2023-06-09 12:54:32,174]  12:54:32,166 INFO  [@init servlet   ] [security                      ] [admin@] public field Fix versions[__CUSTOM_FIELD__Fix versions_5] added to project Demo project with null value text: Unscheduled
[2023-06-09 12:54:32,175]  12:54:32,168 INFO  [@init servlet   ] [security                      ] [admin@] Bundle with name: Demo project: Versions created with fields []
[2023-06-09 12:54:32,176]  12:54:32,169 INFO  [@init servlet   ] [security                      ] [admin@] bundle Demo project: Versions set to field Affected versions[__CUSTOM_FIELD__Affected versions_6] in project Demo project with default value(s) []
[2023-06-09 12:54:32,177]  12:54:32,170 INFO  [@init servlet   ] [security                      ] [admin@] public field Affected versions[__CUSTOM_FIELD__Affected versions_6] added to project Demo project with null value text: Unknown
[2023-06-09 12:54:32,178]  12:54:32,173 INFO  [@init servlet   ] [security                      ] [admin@] bundle Demo project: Fixed in build set to field Fixed in build[__CUSTOM_FIELD__Fixed in build_7] in project Demo project with default value(s) []
[2023-06-09 12:54:32,178]  12:54:32,174 INFO  [@init servlet   ] [security                      ] [admin@] public field Fixed in build[__CUSTOM_FIELD__Fixed in build_7] added to project Demo project with null value text: Next Build
[2023-06-09 12:54:32,180]  12:54:32,177 INFO  [@init servlet   ] [security                      ] [admin@] Bundle with name: Demo project: Fixed in build created with fields []
[2023-06-09 12:54:32,191]  12:54:32,183 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-assignee-visibility-group/assignee-not-in-group] attached to project: Demo project
[2023-06-09 12:54:32,191]  12:54:32,184 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-clone-issue/clone-to-draft] attached to project: Demo project
[2023-06-09 12:54:32,193]  12:54:32,185 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-clone-issue/clone] attached to project: Demo project
[2023-06-09 12:54:32,194]  12:54:32,186 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-duplicates/flatten-duplicates-structure] attached to project: Demo project
[2023-06-09 12:54:32,195]  12:54:32,187 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-duplicates/issue-in-duplicate-state-must-have-duplicates-link] attached to project: Demo project
[2023-06-09 12:54:32,195]  12:54:32,188 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-duplicates/raise-priority-when-duplicate-added] attached to project: Demo project
[2023-06-09 12:54:32,195]  12:54:32,188 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-duplicates/reopen-issue-when-last-duplicate-removed] attached to project: Demo project
[2023-06-09 12:54:32,196]  12:54:32,189 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-duplicates/set-to-duplicate-when-have-duplicates-link] attached to project: Demo project
[2023-06-09 12:54:32,196]  12:54:32,189 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-one-vote-comment/vote-for-issue] attached to project: Demo project
[2023-06-09 12:54:32,196]  12:54:32,190 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-subsystem-assignee/set-assignee] attached to project: Demo project
[2023-06-09 12:54:32,197]  12:54:32,190 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-subtasks/fix-parent-on-subtasks-resolve] attached to project: Demo project
[2023-06-09 12:54:32,197]  12:54:32,191 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-subtasks/open-parent-on-subtask-open] attached to project: Demo project
[2023-06-09 12:54:32,197]  12:54:32,191 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-update-fix-build/clear-on-unresolve] attached to project: Demo project
[2023-06-09 12:54:32,198]  12:54:32,192 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-update-fix-build/copy-from-duplicated-issue] attached to project: Demo project
[2023-06-09 12:54:32,198]  12:54:32,196 INFO  [@init servlet   ] [security                      ] [admin@] Script [@jetbrains/youtrack-workflow-update-fix-build/set-to-duplicate] attached to project: Demo project
[2023-06-09 12:54:32,209]  12:54:32,200 INFO  [@init servlet   ] [security                      ] [admin@] field Estimation[__CUSTOM_FIELD__Estimation_9] created
[2023-06-09 12:54:33,192]  12:54:33,185 INFO  [@init servlet   ] [security                      ] [admin@] public field Estimation[__CUSTOM_FIELD__Estimation_9] added to project Demo project with null value text: ?
[2023-06-09 12:54:33,192]  12:54:33,186 INFO  [@init servlet   ] [security                      ] [admin@] field Spent time[__CUSTOM_FIELD__Spent time_10] created
[2023-06-09 12:54:33,193]  12:54:33,186 INFO  [@init servlet   ] [security                      ] [admin@] public field Spent time[__CUSTOM_FIELD__Spent time_10] added to project Demo project with null value text: ?
[2023-06-09 12:54:33,203]  12:54:33,201 INFO  [@init servlet   ] [security                      ] [admin@] Add sprint First sprint to the board Demo project Board (145-0)
[2023-06-09 12:54:33,224]  12:54:33,214 INFO  [@init servlet   ] [security                      ] [admin@] Add sprint First sprint to the board Demo project Overview (145-1)
[2023-06-09 12:54:33,710]  12:54:33,705 INFO  [@init servlet   ] [security                      ] [admin@] Bundle Demo project: Assignee groups changed. New value: [Demo project Team]
[2023-06-09 12:54:33,904]  12:54:33,898 INFO  [@rtJobProcessor0] [ReportsCalculationExecutor    ] [@] Calculation of [164-0:TimeReport:Demo project time report] took 45 ms. Report available at http://localhost:8080/reports/time/164-0
[2023-06-09 12:54:34,006]  12:54:34,002 INFO  [@rtJobProcessor0] [ReportsCalculationExecutor    ] [@] Calculation of [166-0:TimeSheetReport:Demo project timesheet] took 21 ms. Report available at http://localhost:8080/reports/timeSheet/166-0
[2023-06-09 12:54:34,057]  12:54:34,050 INFO  [@ionJobProcessor] [RefactoringUtil               ] [@] Markdown caching underway, processed 0 articles
[2023-06-09 12:54:34,058]  12:54:34,052 INFO  [@ionJobProcessor] [RefactoringUtil               ] [@] Markdown caching underway, processed 1 comments
[2023-06-09 12:54:34,058]  12:54:34,058 INFO  [@init servlet   ] [YouTrackInit                  ] [@] YouTrack init complete
[2023-06-09 12:54:34,069]  12:54:34,060 INFO  [@ionJobProcessor] [RefactoringUtil               ] [admin@] processed 19 issues
[2023-06-09 12:54:34,080]  12:54:34,070 INFO  [@ionJobProcessor] [RefactoringUtil               ] [admin@] processed 19 issues
[2023-06-09 12:55:30,035]  12:55:30,031 INFO  [@ionJobProcessor] [UserJobRecursiveRefactoring   ] [@] RefactoringConvertDashboardWidgetsToMarkdown_2-10000 user job is scheduled to start at around 2023-06-09T12:56:30.031Z
[2023-06-09 12:55:30,046]  12:55:30,042 INFO  [@ionJobProcessor] [UserJobRecursiveRefactoring   ] [@] RefactoringConvertProjectPageWidgetsToMarkdown has been finished
[2023-06-11 15:04:42,692] ================================================================ (start)
[2023-06-11 15:04:44,805] * Configuring JetBrains YouTrack 2023.1 
[2023-06-11 15:04:44,818] * JetBrains YouTrack 2023.1 runtime environment is successfully configured 
[2023-06-11 15:04:44,871] * Loading logging configuration from /opt/youtrack/lib/ext/log4j.xml 
[2023-06-11 15:04:44,873] * Redirecting JetBrains YouTrack 2023.1 logging to /opt/youtrack/logs/internal/services/bundleProcess 
[2023-06-11 15:04:45,463] * Configuring Service-Container[bundleProcess] 
[2023-06-11 15:04:45,474] * Configuring Bundle Backend Service 
[2023-06-11 15:04:45,485] * Configuring Starting Page Service 
[2023-06-11 15:04:45,497] * Configuring YouTrack Configurator 
[2023-06-11 15:04:45,508] * Configuring Hub 
[2023-06-11 15:04:46,031] * Configuring Bundle Hub Configurator 
[2023-06-11 15:04:46,042] * Configuring YouTrack 
[2023-06-11 15:04:46,470] * Starting Service-Container[bundleProcess] 
[2023-06-11 15:04:46,809] * Starting Bundle Backend Service 
[2023-06-11 15:04:49,188] * Starting Starting Page Service 
[2023-06-11 15:04:49,190] * JetBrains YouTrack 2023.1 will listen inside container on {0.0.0.0:8080}/bundle/starting after start and can be accessed by URL [http://<put-your-docker-HOST-name-here>:<put-host-port-mapped-to-container-port-8080-here>/bundle/starting] 
[2023-06-11 15:04:50,161] * Starting YouTrack Configurator 
[2023-06-11 15:04:50,224] * Error while starting JetBrains YouTrack 2023.1: Error saving properties file /opt/youtrack/data/internal/services/adminService/awcToken.properties: /opt/youtrack/data/internal/services/adminService/awcToken.properties (Permission denied) 
[2023-06-11 15:04:50,246] * Stopping YouTrack 
[2023-06-11 15:04:50,248] * Stopping Bundle Hub Configurator 
[2023-06-11 15:04:50,250] * Stopping Hub 
[2023-06-11 15:04:50,251] * Stopping YouTrack Configurator 
[2023-06-11 15:04:50,263] * Stopping Starting Page Service 
[2023-06-11 15:04:50,274] * Stopping Bundle Backend Service 
[2023-06-11 15:04:50,275] * Stopping Service-Container[bundleProcess] 
[2023-06-11 15:04:50,348] ================================================================ (finish)
